timestamp,HR_Raw,Area_Up,Area_Down,RRI_ms,Peak_Index,Valley_Index,Filtered_Peak_Index,Filtered_Valley_Index,Confidence,HR_Filtered
26-05-2026 11:23:05,139.5,3138,72368,430.0,44428,44462,44433,44467,90,87.0
26-05-2026 11:23:06,68.2,37135,130607,880.0,44478,44550,44484,44555,90,82.0
26-05-2026 11:23:06,66.7,59588,142323,900.0,44572,44640,44578,44645,90,77.8
26-05-2026 11:23:07,63.8,528575,283666,940.0,44702,44734,44708,44739,90,74.0
26-05-2026 11:23:08,83.3,70361,268395,720.0,44748,44806,44753,44811,90,76.5
26-05-2026 11:23:10,57.7,459672,84465,1040.0,44958,45002,44963,45008,90,71.5
26-05-2026 11:23:11,68.2,28515,263497,880.0,45018,45090,45024,45096,90,70.6
26-05-2026 11:23:12,67.4,67312,213611,890.0,45110,45180,45116,45185,90,69.7
26-05-2026 11:23:13,66.7,193971,84268,900.0,45224,45270,45230,45275,90,68.9
26-05-2026 11:23:14,120.0,6627,101882,500.0,45312,45350,45317,45356,90,82.7
26-05-2026 11:23:14,101.7,268116,163591,590.0,45384,45410,45389,45415,90,87.8
26-05-2026 11:23:14,150.0,18100,48673,400.0,45424,45450,45429,45455,90,104.6
26-05-2026 11:23:15,133.3,88802,35645,450.0,45474,45494,45479,45500,90,112.4
26-05-2026 11:23:16,90.9,430011,37065,660.0,45618,45638,45624,45644,90,106.6
26-05-2026 11:23:17,65.2,215659,213246,920.0,45682,45730,45687,45736,90,95.4
26-05-2026 11:23:18,75.9,66298,199839,790.0,45750,45810,45755,45815,90,90.1
26-05-2026 11:23:19,85.7,245773,34060,700.0,45856,45880,45862,45885,90,88.9
26-05-2026 11:23:20,73.2,48137,171379,820.0,45922,45986,45927,45992,90,84.7
26-05-2026 11:23:20,171.4,46592,18208,350.0,46006,46022,46011,46027,90,108.1
26-05-2026 11:23:22,54.1,148356,130966,1110.0,46112,46164,46117,46169,90,93.5
26-05-2026 11:23:22,65.9,323143,91573,910.0,46222,46254,46228,46260,90,86.1
26-05-2026 11:23:23,45.8,26392,141072,1310.0,46268,46294,46274,46300,90,75.2
26-05-2026 11:23:23,109.1,351020,85566,550.0,46330,46350,46336,46355,90,84.3
26-05-2026 11:23:24,44.1,17289,456345,1360.0,46362,46430,46368,46436,90,73.5
26-05-2026 11:23:26,69.0,252221,19249,870.0,46556,46590,46561,46596,90,72.3
26-05-2026 11:23:27,85.7,154971,18926,700.0,46630,46660,46636,46666,90,75.9
26-05-2026 11:23:27,62.5,95449,52506,960.0,46698,46756,46703,46762,90,72.3
26-05-2026 11:23:29,60.6,450770,197594,990.0,46818,46856,46824,46861,90,69.1
26-05-2026 11:23:29,62.5,205799,128723,960.0,46896,46952,46902,46957,90,67.3
26-05-2026 11:23:30,39.0,164637,134097,1540.0,46990,47010,46996,47015,90,59.7
26-05-2026 11:23:31,43.5,455355,1092557,1380.0,47040,47148,47046,47153,90,55.3
26-05-2026 11:23:32,34.3,36482,207059,1750.0,47164,47184,47169,47190,90,49.6
26-05-2026 11:23:33,40.3,822615,107357,1490.0,47288,47334,47294,47339,90,47.1
26-05-2026 11:23:34,60.0,244861,194693,1000.0,47378,47434,47383,47439,90,50.6
26-05-2026 11:23:35,67.4,59779,174963,890.0,47452,47522,47458,47528,90,55.1
26-05-2026 11:23:36,31.2,305840,653963,1920.0,47564,47626,47569,47631,90,48.7
26-05-2026 11:23:37,73.2,232732,35474,820.0,47670,47708,47676,47713,90,55.3
26-05-2026 11:23:38,73.2,82327,179117,820.0,47728,47790,47734,47795,90,60.1
26-05-2026 11:23:39,58.3,104475,353980,1030.0,47822,47892,47827,47898,90,59.6
26-05-2026 11:23:41,51.3,1588364,543729,1170.0,48018,48058,48024,48064,90,57.4
26-05-2026 11:23:43,61.9,93160,479448,970.0,48202,48278,48208,48283,90,58.6
26-05-2026 11:23:44,62.5,213064,133441,960.0,48320,48374,48325,48379,90,59.7
26-05-2026 11:23:44,107.1,209454,64276,560.0,48416,48430,48421,48435,90,72.5
26-05-2026 11:23:45,125.0,92754,132369,480.0,48446,48478,48452,48483,90,86.7
26-05-2026 11:23:46,65.9,20734,244285,910.0,48490,48568,48496,48574,90,81.1
26-05-2026 11:23:46,103.4,70648,25624,580.0,48592,48626,48597,48632,90,87.1
26-05-2026 11:23:47,142.9,65914,20355,420.0,48656,48668,48662,48674,90,102.2
26-05-2026 11:23:47,78.9,20116,569776,760.0,48680,48702,48685,48708,90,95.9
26-05-2026 11:23:49,62.5,51352,110399,960.0,48874,48950,48880,48955,90,86.9
26-05-2026 11:23:50,61.2,94011,279278,980.0,48974,49048,48979,49053,90,79.9
26-05-2026 11:23:51,80.0,83710,79688,750.0,49070,49122,49075,49128,90,79.9
26-05-2026 11:23:52,66.7,303092,53385,900.0,49198,49230,49203,49235,90,76.4
26-05-2026 11:23:53,64.5,162626,507528,930.0,49254,49322,49259,49328,90,73.2
26-05-2026 11:23:54,66.7,59603,241453,900.0,49342,49412,49348,49418,90,71.4
26-05-2026 11:23:55,61.2,826245,500150,980.0,49480,49510,49486,49516,90,68.7
26-05-2026 11:23:58,45.8,3371011,99140,1310.0,49728,49774,49733,49780,90,62.5
26-05-2026 11:23:59,67.4,59736,263947,890.0,49794,49864,49799,49869,90,63.8
26-05-2026 11:23:59,65.9,175388,126507,910.0,49904,49954,49910,49960,90,64.4
26-05-2026 11:24:00,105.3,3469,137549,570.0,49996,50046,50001,50051,90,75.4
26-05-2026 11:24:03,130.4,344340,94952,460.0,50330,50346,50335,50352,90,90.3
26-05-2026 11:24:04,53.1,25425,422470,1130.0,50360,50414,50365,50419,90,80.2
26-05-2026 11:24:05,65.2,119516,89391,920.0,50456,50506,50462,50511,90,76.2
26-05-2026 11:24:06,88.2,284158,411611,680.0,50574,50606,50580,50611,90,79.4
26-05-2026 11:24:07,48.0,49280,396387,1250.0,50624,50662,50629,50668,90,70.9
26-05-2026 11:24:16,62.5,162203,374266,960.0,51514,51588,51519,51593,90,68.7
26-05-2026 11:24:17,66.7,175627,476816,900.0,51610,51678,51615,51683,90,68.1
26-05-2026 11:24:17,70.6,149910,307954,850.0,51698,51762,51704,51768,90,68.8
26-05-2026 11:24:19,58.3,171816,596490,1030.0,51792,51866,51798,51871,90,66.0
26-05-2026 11:24:20,65.9,50638,347938,910.0,51978,52054,51983,52060,90,65.9
26-05-2026 11:24:21,62.5,240345,465072,960.0,52080,52150,52086,52156,90,65.0
26-05-2026 11:24:22,63.8,469063,204685,940.0,52192,52244,52197,52250,90,64.7
26-05-2026 11:24:23,61.2,673964,356601,980.0,52288,52342,52294,52348,90,63.7
26-05-2026 11:24:24,63.8,201713,638573,940.0,52364,52436,52370,52442,90,63.8
26-05-2026 11:24:25,61.2,629275,537659,980.0,52476,52534,52482,52540,90,63.1
26-05-2026 11:24:26,64.5,689459,320319,930.0,52576,52628,52582,52633,90,63.5
26-05-2026 11:24:27,60.0,775817,908560,1000.0,52668,52728,52673,52733,90,62.5
26-05-2026 11:24:28,65.9,282660,1055231,910.0,52750,52818,52756,52824,90,63.4
26-05-2026 11:24:29,59.4,732300,754400,1010.0,52860,52920,52866,52925,90,62.3
26-05-2026 11:24:30,61.9,260425,1133934,970.0,52942,53016,52947,53022,90,62.2
26-05-2026 11:24:31,58.8,297514,1296995,1020.0,53040,53118,53046,53124,90,61.3
26-05-2026 11:24:37,69.8,1843136,962489,860.0,53622,53678,53627,53684,90,63.6
26-05-2026 11:24:39,63.8,52820,337132,940.0,53888,53964,53894,53969,90,63.7
26-05-2026 11:24:40,68.2,49659,186636,880.0,53982,54052,53987,54057,90,64.9
26-05-2026 11:24:43,65.9,208869,137249,910.0,54284,54326,54289,54332,90,65.2
26-05-2026 11:24:45,65.9,116410,235399,910.0,54454,54516,54460,54522,90,65.4
26-05-2026 11:24:45,113.2,27571,118490,530.0,54532,54570,54538,54575,90,78.3
26-05-2026 11:24:46,153.8,11951,53605,390.0,54582,54608,54588,54614,90,98.7
26-05-2026 11:24:50,68.2,36338,217887,880.0,54908,54978,54913,54984,90,90.4
26-05-2026 11:24:50,62.5,78115,280659,960.0,55004,55074,55010,55080,90,82.9
26-05-2026 11:24:52,63.2,46597,279562,950.0,55094,55170,55099,55175,90,77.6
26-05-2026 11:24:52,88.2,44286,106586,680.0,55188,55238,55193,55243,90,80.4
26-05-2026 11:24:54,146.3,231811,992090,410.0,55394,55418,55399,55423,90,98.2
26-05-2026 11:24:56,87.0,0,411857,690.0,55430,55446,55435,55451,90,95.2
26-05-2026 11:25:02,105.3,2903860,134504,570.0,56242,56256,56247,56261,90,97.9
26-05-2026 11:25:11,65.9,346190,656018,910.0,57056,57102,57061,57108,90,89.3
26-05-2026 11:25:12,64.5,394666,1030755,930.0,57142,57196,57148,57201,90,82.6
26-05-2026 11:25:13,66.7,497142,866463,900.0,57234,57286,57239,57291,90,78.3
26-05-2026 11:25:14,62.5,653295,1148853,960.0,57326,57382,57331,57387,90,74.0
26-05-2026 11:25:15,61.2,664419,1501218,980.0,57418,57480,57424,57485,90,70.6
26-05-2026 11:25:16,63.8,241749,551458,940.0,57614,57668,57619,57673,90,68.7
26-05-2026 11:25:18,103.4,3820001,70885,580.0,57826,57836,57832,57841,90,78.1
26-05-2026 11:25:24,113.2,283511,766842,530.0,58352,58382,58358,58387,90,87.6
26-05-2026 11:25:24,122.4,147277,311945,490.0,58398,58430,58404,58436,90,97.0
26-05-2026 11:25:25,101.7,34639,160658,590.0,58442,58490,58448,58495,90,98.3
26-05-2026 11:25:25,83.3,24108,388886,720.0,58504,58562,58509,58567,90,94.2
26-05-2026 11:25:26,109.1,163878,117773,550.0,58584,58616,58589,58622,90,98.2
26-05-2026 11:25:26,122.4,426446,32481,490.0,58656,58666,58661,58671,90,104.8
26-05-2026 11:25:28,69.0,13175295,133538,870.0,58812,58828,58818,58833,90,95.1
26-05-2026 11:25:33,75.0,61517,263352,800.0,59308,59368,59313,59374,90,89.7
26-05-2026 11:25:34,130.4,45075,311524,460.0,59388,59414,59393,59420,90,100.7
26-05-2026 11:25:37,77.9,16272,163469,770.0,59716,59776,59721,59782,90,94.5
26-05-2026 11:25:38,69.8,30193,315234,860.0,59794,59862,59799,59868,90,87.8
26-05-2026 11:25:39,72.3,36886,275833,830.0,59880,59946,59885,59951,90,83.6
