ied,motion,ac_y
-13416516.0,11.235292521577549,8212.78317771562
-13416706.0,5.851555291081922,8216.988679272417
-13416396.0,0.32134604051839233,8182.402125813647
-13416540.0,7.07262576839571,8139.911437887602
-13416617.0,6.566647863330218,8083.678990176634
-13417321.0,12.232581371920787,8011.8422002748675
-13416281.0,24.03608729987991,7945.05711160421
-13417168.0,17.60861223525808,7872.523207156077
-13416842.0,5.169378258010056,7784.131308416608
-13417072.0,6.3090192057211425,7675.289995332441
-13417082.0,17.04190857935987,7567.537095379117
-13417015.0,6.024501223632569,7461.3617244253255
-13416674.0,5.964256211396105,7351.081440515027
-13416819.0,5.904613649282055,7241.903959443831
-13416813.0,5.845567512789103,7144.234919849392
-13416705.0,5.787111837661087,7050.042570650898
-13417057.0,5.729240719284462,6956.792144944388
-13416938.0,22.332837049515547,6870.39089016099
-13416712.0,13.791445436436106,6778.93698125938
-13416877.0,11.487881205094482,6689.480944780741
-13417015.0,6.048456329034934,6614.586135332934
-13416444.0,11.230187616938792,6564.690273979604
-13417293.0,2.072688639594844,6515.293371239808
-13417643.0,0.9957692479651996,6454.89043752741
-13415560.0,11.016869051250296,6390.3415331521355
-13416688.0,5.461292188758307,6353.688117820614
-13418109.0,7.381348464727125,6250.651236642408
-13417262.0,18.515959686689484,6150.728057608075
-13418265.0,18.33080008982256,6051.804110365948
-13418388.0,18.14749208892431,5883.786069262288
-13418742.0,17.966017168035023,5703.948208569665
-13418200.0,17.786356996354698,5531.242059817923
-13418946.0,17.608493426391078,5355.09630588579
-13418116.0,8.105462118086052,5175.628676160886
-13418352.0,8.311471895963223,5000.955722731369
-13418501.0,7.33448258826138,4839.529498838009
-13418886.0,5.262211326082252,4667.300870515674
-13418874.0,5.709938569058977,4469.544528478426
-13419294.0,14.499985726735986,4293.099083193642
-13418073.0,6.7970363830727365,4115.834759027752
-13419211.0,2.7787927282472538,3939.34307810352
-13419341.0,0.7075166111142153,3808.1163139903933
-13419307.0,0.1277602549639596,3684.2851508504896
-13419587.0,15.386561520026135,3560.6089660080306
-13419644.0,21.94315121898535,3445.5862096819046
-13419187.0,9.007583637321204,3331.713680917177
-13419677.0,17.936000702513184,3195.4798774419596
-13419297.0,17.601270916255316,3060.6084120014943
-13419702.0,7.082359469570065,2934.7523278814792
-13420026.0,3.6737694491687307,2807.4048046026646
-13419380.0,4.811630781108079,2712.4140898887294
-13419390.0,1.1449328503974812,2642.2899489898423
-13419335.0,11.642436870560232,2573.8670494999437
-13419405.0,4.715415930662175,2533.2117123388985
-13418149.0,12.576543944124296,2500.712928549464
-13419856.0,8.708954975618099,2468.789132596061
-13419848.0,5.395304114408873,2438.7679079380086
-13419471.0,1.9376685966765308,2403.5468955246743
-13419859.0,0.7852495345323405,2357.7614265694274
-13419570.0,4.498715773976755,2312.4338123037332
-13419562.0,4.453728616236958,2295.4761408467416
-13420355.0,4.409191330074464,2281.438046106183
-13420428.0,4.365099416773546,2243.4569989772126
-13419740.0,4.321448422605727,2191.8557623213946
-13420338.0,4.2782339383795716,2090.9372046981807
-13420481.0,8.792206754790868,1989.611165985153
-13419725.0,6.644813461644617,1889.8817209913473
-13420121.0,4.050402878633804,1810.066237115388
-13420115.0,9.068730815676645,1732.2989080763257
-13418383.0,0.2618975087734725,1661.3092523295165
-13420140.0,16.508862755533755,1622.4461598062214
-13420269.0,17.128307553416334,1583.4716982081593
-13418307.0,2.3851917028848675,1522.220314560032
-13420344.0,5.149183884989952,1459.4981114144316
-13420247.0,16.334602545051894,1412.5697969663331
-13420545.0,5.777332045662661,1354.3607656627155
-13420446.0,19.039810174685726,1340.3171580060882
-13420436.0,14.800264207502778,1320.1639864260273
-13419213.0,5.360219499171535,1298.7956798957214
-13419658.0,0.06767633531990214,1259.5577230967642
-13420326.0,10.621759770561084,1229.8788125318424
-13419447.0,0.19827671286952864,1255.6633577404782
-13418454.0,10.62570527830053,1298.7733908291193
-13417869.0,16.420329713461342,1341.9523235887366
-13417100.0,27.89292454059523,1466.949467018895
-13416981.0,16.073808627475728,1641.529972348706
-13416053.0,5.862146917996142,1887.3646726252189
-13413998.0,16.261393250710398,2142.4910258989667
-13415614.0,23.322062354561922,2478.649448973931
-13415367.0,19.80042715415425,2855.6962878162835
-13414984.0,23.447666952688678,3249.5559916060292
-13415068.0,20.195712564543783,3664.3937650220605
-13414728.0,17.275134109837154,4065.916494039748
-13414425.0,5.05410060479403,4414.7573290993505
-13414816.0,0.1638880413042898,4756.526422474402
-13414709.0,10.821163538153314,5102.211158249658
-13414016.0,10.978186995095484,5363.272380001115
-13414734.0,7.09989092471892,5572.972989533196
-13414127.0,2.9409895150508873,5716.493259637864
-13413873.0,2.8978430857994226,5897.161660375439
-13414333.0,7.938339842460209,5998.690043771685
-13414328.0,5.85900158431059,6045.869810000014
-13413202.0,7.933043480742754,6088.744445233968
-13414600.0,3.4270364431276903,6089.523667447674
-13414690.0,3.4134371047821332,6089.878430773197
-13414408.0,18.136466109813227,6076.979646465465
-13414742.0,17.95510144871514,6034.20985000081
-13414957.0,0.3629588153548866,5977.03441816871
-13413992.0,0.35932922720144234,5918.847407319114
-13414648.0,0.3557359349294984,5864.742266579877
-13414633.0,0.3521785755804103,5811.178177248032
-13413626.0,0.3486567898246449,5710.8997288076425
-13414239.0,0.3451702219265371,5644.457398187475
-13414204.0,29.119497796676796,5595.429490871646
-13412797.0,12.569793547938616,5533.0585292968835
-13413730.0,7.406103263941077,5527.561277336006
-13413676.0,10.443429172720926,5522.535664562646
-13412777.0,0.7911302691957189,5528.31030791702
-13414118.0,5.454033579874476,5550.027204837849
-13414132.0,2.9810706617802225,5574.52693278947
-13413354.0,1.1635128781358617,5603.281663461576
-13414629.0,4.616949990447893,5591.415513494868
-13414300.0,7.988727797921229,5578.501358359919
-13413699.0,4.256523562509074,5564.4663447763205
-13415008.0,4.501928909961407,5503.738347994603
-13414447.0,5.323904021130147,5431.367631180703
-13414493.0,2.0829140611303956,5356.803954868896
-13415121.0,1.0255312273388881,5239.652581988115
-13415170.0,2.487483486971769,5080.756056168234
-13414310.0,2.2413127415043164,4961.865162272597
-13414891.0,2.467190568613887,4810.996510649871
-13414788.0,11.672482851083032,4666.136545543372
-13414360.0,12.403871944070033,4526.808513421893
-13414795.0,4.275092392252873,4425.707094953719
-13415283.0,2.7151424585056247,4326.200024004182
-13415199.0,7.300610181913271,4227.68802376414
-13415224.0,0.29376673030492384,4110.494476860453
-13415356.0,1.721308867586231,4004.639532091848
-13415275.0,3.6222426118315525,3895.5931367709295
-13415496.0,7.579035819701403,3791.470538735312
-13415706.0,12.808249363025425,3724.555833347959
-13415404.0,1.227175030886201,3611.3936083484336
-13415705.0,1.536509135150709,3524.8630055989033
-13415687.0,4.736577394638971,3423.28104220896
-13415484.0,10.913284531419777,3314.1315651208247
-13415622.0,9.731935694554522,3211.4902494696166
-13415535.0,7.462038886048958,3110.458680307012
-13415368.0,1.5417614024138402,3017.687426837896
-13415520.0,9.588183317225003,2960.760552569517
-13415487.0,14.004174000048351,2906.486280377776
-13415661.0,9.697629714744835,2857.0047509060896
-13415962.0,5.593512217304124,2808.018036730983
-13415761.0,13.32090262660131,2754.5211896976275
-13415885.0,33.628780633691576,2697.225977800651
-13416413.0,56.475589987443755,2637.837051354736
-13416315.0,9.55844865206359,2588.542014175143
-13416352.0,9.462864165542896,2510.323260699437
-13416957.0,9.368235523887506,2424.386694760351
-13416957.0,9.274553168648708,2334.226161144839
-13417015.0,9.181807636962276,2192.3838995333904
-13417348.0,9.089989560592585,2050.7100605380565
-13417351.0,46.63945124934503,1905.6196266005843
-13416778.0,30.650951734045293,1761.9800970006243
-13417454.0,1.5126485549988047,1592.0269626966638
-13416877.0,15.103846129186195,1435.5233597376055
-13417091.0,7.45275103368931,1310.3347928062751
-13417321.0,12.53242342730664,1196.7314448782124
-13417029.0,4.707420817522234,1090.680797095476
-13416880.0,15.177038638582871,1020.2739891245212
-13417036.0,30.891040022226207,953.071249233276
-13416765.0,49.07710304395869,892.2072034088517
-13416163.0,62.67521259854129,889.701798040809
-13416288.0,57.67674775797832,896.8047800604008
-13415914.0,72.15618011752827,948.420065593751
-13415210.0,79.46383480363852,1009.9358649378134
-13415354.0,55.92710946384773,1119.3365062884354
-13414679.0,36.42827327220857,1274.3098078915968
-13414021.0,125.62779155357225,1418.3167098126808
-13413170.0,138.04190261491613,1605.1335427145539
-13412688.0,170.72169876770818,1844.9155406213624
-13412052.0,195.3375222635177,2148.0497185472404
-13412032.0,186.2046403889758,2488.9025546957223
-13411662.0,148.4438341666107,2878.763529148765
-13411329.0,90.45270487471475,3253.9758938572772
-13411468.0,77.14295484153058,3646.6861349187043
-13411157.0,55.358774607929945,4011.885940235563
-13410992.0,48.22703620247739,4374.600414167162
-13411300.0,11.084519627689133,4715.35441002549
-13411264.0,10.973674431412292,5009.034199259189
-13410913.0,10.863937687098314,5296.693857266598
-13411226.0,10.755298310227317,5531.476918693932
-13411536.0,10.647745327124994,5705.912149506993
-13411360.0,10.541267873853712,5807.686361344015
-13411740.0,30.5543984321032,5860.276164398483
-13411513.0,8.398001091586139,5846.590069420544
-13412180.0,10.454608064431113,5829.457502060292
-13412523.0,30.572142073050145,5764.66292703969
-13411845.0,28.343051830708646,5675.599631101384
-13410920.0,37.25068435989829,5575.84363479037
-13409694.0,10.18074126515421,5474.66853177642
-13408552.0,4.401008388416358,5448.588513124702
-13407858.0,7.749410618120692,5516.019294661363
-13408019.0,6.584806836851612,5683.692435046842
-13408628.0,4.464034164376244,5852.855510696373
-13408258.0,12.334754346469708,6044.826955589409
-13408420.0,17.319646789779654,6242.878686033515
-13408217.0,22.893612484467894,6451.69989917318
-13408117.0,58.37561244878543,6660.349566849356
-13408816.0,124.19081451609304,6883.912737846908
-13409370.0,888.0589542960424,7100.490277134485
-13409803.0,884.9005056416645,7281.902041031049
-13410700.0,767.6020890893496,7415.333020620738
-13411324.0,437.9564422254616,7434.263023746623
-13411401.0,24.13683636828091,7276.087060177065
-13411917.0,249.71037748405365,6972.326189575294
-13412887.0,164.1440753229167,6665.186261011632
-13412591.0,136.62403268964613,6293.61773173547
-13412845.0,51.80421435661401,5869.598221084161
-13412915.0,127.6620270538242,5428.652238873319
-13412815.0,29.243946676581572,4992.115716484586
-13413048.0,13.06742896420451,4559.944559319741
-13412676.0,32.26663657840618,4145.595113726543
-13412184.0,105.40119424499221,3770.8891625892775
-13411972.0,178.86144855413545,3457.680270963385
-13412090.0,266.22893390950276,3224.6868015877053
-13412110.0,225.00707041840155,3074.939933571828
-13412097.0,171.8741285480503,2979.773867570064
-13412863.0,34.02732670194246,2891.9761288943632
-13413539.0,26.775883290626325,2846.973034271465
-13415068.0,26.08841393592411,2795.8366372627047
-13417332.0,59.26597462202449,2710.0449375561234
-13419429.0,133.16305880735104,2497.694488180562
-13421799.0,199.8633153574508,2098.8008766327107
-13423539.0,261.21135505983625,1529.146201198475
-13426025.0,310.06243515086453,765.1880725204444
-13427416.0,50.23325195806888,-147.71380820476008
-13428923.0,49.73091943848817,-1299.6533367887582
-13430343.0,49.23361024410315,-2562.1568034208703
-13431567.0,48.74127414166196,-3938.70190205457
-13433035.0,48.253861400245114,-5419.814883034024
-13434133.0,47.771322786242536,-6987.03340086973
-13435584.0,308.5911485961876,-8598.163066861032
-13436592.0,235.6934280239227,-10228.348102858468
-13438095.0,197.9238671540802,-11835.731288497793
-13439483.0,184.7979676795253,-13322.373975612814
-13440842.0,121.62553252050247,-14744.650235856687
-13442077.0,66.04279923824402,-16070.870400164165
-13443090.0,9.213770378192294,-17352.07836282857
-13443954.0,92.44009233276256,-18516.224245868194
-13444435.0,129.5959167760716,-19637.228670075558
-13444448.0,156.47153634409256,-20693.439716708755
-13444547.0,125.79097526069768,-21660.83865287376
-13444465.0,71.55850180326706,-22517.646933012933
-13445361.0,20.145726736727056,-23244.970463682803
-13444332.0,43.103502929830256,-23873.520759045976
-13444536.0,147.83724921991939,-24380.785551455516
-13444332.0,242.84390019550096,-24793.061029273053
-13445598.0,340.85900266734916,-25081.880418980323
-13446144.0,340.3972353575657,-25252.144948124474
-13448139.0,376.10896515057425,-25395.956831977182
-13450221.0,374.0247925374165,-25480.913930323455
-13452176.0,376.4291665271362,-25646.85479102022
-13453746.0,369.26192930625916,-25912.63624311002
-13456132.0,312.93401897741137,-26298.593214012875
-13457260.0,153.75558358155695,-26810.44061520484
-13458659.0,54.67140983291961,-27514.58620905279
-13459847.0,240.83947481003656,-28305.690346962263
-13460497.0,393.7562065585132,-29199.550110160548
-13460599.0,545.0242510565047,-30189.387942391033
-13460730.0,655.1527546550121,-31217.577396301076
-13460471.0,739.1739622167481,-32235.48495567202
-13459778.0,775.3217724206086,-33154.71343944739
-13458668.0,736.7446729552264,-34017.082971720825
-13458082.0,158.09200648978617,-34646.82880866966
-13456659.0,34.37861862657405,-35004.27718724901
-13456154.0,168.40336179000224,-35146.40108204443
-13455291.0,245.81554985089178,-35037.68707122398
-13454526.0,277.1472830478558,-34689.14353384383
-13453724.0,276.7925397016629,-34178.1687651733
-13452954.0,286.6805764113192,-33491.97041085366
-13451994.0,309.0364450698387,-32646.800706745125
-13451360.0,339.35993256042275,-31691.749366345583
-13450251.0,338.504636924715,-30666.248539348173
-13449645.0,336.3058992565934,-29598.169387288646
-13448746.0,326.9630678067242,-28450.52102674785
-13447323.0,270.7468558966459,-27321.599149814327
-13446161.0,268.0393873376795,-26221.54982498223
-13445680.0,265.35899346430256,-25062.750993400317
-13444683.0,262.7054035296594,-23937.29015013236
-13444432.0,312.9459534842499,-22825.083915297084
-13443660.0,239.55346455168,-21712.833076144114
-13443138.0,131.04299706799725,-20654.538078716625
-13442189.0,10.765304271692685,-19609.326031263412
-13440665.0,120.93866259812103,-18595.232770950777
-13439730.0,191.21998805574503,-17592.197109907316
-13437729.0,218.31902446330582,-16525.025138808243
-13436509.0,201.67668384782564,-15483.02488742016
-13434508.0,282.78453960735055,-14335.19463854596
-13432136.0,448.0810653247802,-13172.0926921605
-13429788.0,427.7109334586337,-11972.45509857285
-13427107.0,277.5967692813258,-10683.98054758712
-13424609.0,163.2311058879527,-9252.807408777295
-13422696.0,81.38727507404656,-7695.612668023476
-13422519.0,13.595618086765171,-5966.739874675332
-13422961.0,34.70330104248774,-4182.155809262534
-13423608.0,226.51995079254857,-2458.9175845038626
-13423584.0,360.3448324452545,-831.99507532487
-13422404.0,413.55310171949463,651.658208762333
-13421343.0,401.4901695902213,2042.5582933407554
-13420651.0,342.22300099384984,3299.216043741302
-13420061.0,302.84550072386946,4530.057216635981
-13421198.0,236.6044137020192,5593.92331113753
-13423442.0,373.3808787202838,6449.484078026155
-13425991.0,617.778046834595,7100.822570577985
-13428504.0,613.7281982404602,7335.231011540113
-13430775.0,294.2793788870358,7146.712034756803
-13433160.0,291.3365850981654,6613.328247743189
-13435990.0,288.4232192471836,5896.028298599712
-13438956.0,285.5389870547117,4987.151348945807
-13441570.0,282.68359718416446,3851.5298354563483
-13444027.0,279.8567612123227,2480.097870435739
-13445235.0,332.54003930415365,858.1302250653357
-13446280.0,387.4053856668804,-1040.784410519272
-13447748.0,954.0617822893066,-3033.4598997480334
-13448585.0,1237.17981739632,-5093.291967416599
-13449747.0,1564.5788029643206,-7254.859047742432
-13449809.0,1818.148811140937,-9277.560457265008
-13450499.0,1800.5268586532932,-11164.451519358403
-13450277.0,1663.9059759788358,-12828.223670832727
-13450734.0,1587.7236720194662,-14325.108100790445
-13451009.0,1515.7086391338837,-15626.773686448587
-13451016.0,1387.8375377402647,-16699.17261625201
-13451814.0,1244.2604776136984,-17536.597556755536
-13452152.0,1032.4709561941847,-18148.398247854027
-13452839.0,789.6608357750217,-18615.830932043395
-13453604.0,561.8867379279143,-19006.089289389005
-13454699.0,438.17958804190516,-19006.089289389005
-13455223.0,363.7488118326371,-19006.089289389005
-13455444.0,422.9848472362912,-19006.089289389005
-13455962.0,301.0311000161298,-19006.089289389005
-13456250.0,312.43242614458427,-19006.089289389005
-13456503.0,219.5832931235061,-19006.089289389005
-13456738.0,92.49455631703404,-19006.089289389005
-13455925.0,40.62253511858148,-19006.089289389005
-13457034.0,0.8634253401571641,-19006.089289389005
-13456666.0,69.94323271325925,-19006.089289389005
-13457008.0,150.94885954217034,-19006.089289389005
-13457172.0,235.46041392710845,-19006.089289389005
-13457034.0,286.5272893280435,-19006.089289389005
-13457218.0,280.63260418688014,-19006.089289389005
-13457101.0,167.3368025094187,-19006.089289389005
-13457232.0,89.23175150345469,-19006.089289389005
-13456778.0,99.5290522428329,-19006.089289389005
-13456758.0,595.6865806652929,-19006.089289389005
-13456449.0,699.3606718177939,-19006.089289389005
-13456316.0,722.6702974620789,-19006.089289389005
-13457278.0,690.9371632240789,-19006.089289389005
-13457397.0,669.452239582725,-19006.089289389005
-13456534.0,658.8436684050096,-19006.089289389005
-13457431.0,640.8631507913681,-19006.089289389005
-13456417.0,648.518305189722,-19006.089289389005
-13456411.0,666.9070115552479,-19006.089289389005
-13455308.0,635.4554907060951,-19006.089289389005
-13454812.0,45.93685431544645,-19006.089289389005
-13454069.0,45.477485772292084,-19006.089289389005
-13454552.0,45.02271091456919,-19006.089289389005
-13454791.0,44.572483805423644,-19006.089289389005
-13455288.0,44.12675896736937,-19006.089289389005
-13455587.0,43.685491377695826,-19006.089289389005
-13455673.0,597.2669884078725,-19006.089289389005
-13455475.0,547.3584680854251,-19006.089289389005
-13455705.0,492.78295811611497,-19006.089289389005
-13456079.0,429.51220854728945,-19006.089289389005
-13456538.0,412.1902232413054,-19006.089289389005
-13457695.0,416.1996154103242,-19006.089289389005
-13458496.0,381.52092386742834,-19006.089289389005
-13459247.0,379.7759686523052,-19006.089289389005
-13460232.0,443.6343785848221,-19006.089289389005
-13461584.0,462.7907038775811,-19006.089289389005
-13462289.0,424.27005911053743,-19006.089289389005
-13463337.0,364.4933851092569,-19006.089289389005
-13464486.0,252.87582978144906,-19006.089289389005
-13464320.0,100.22461220720197,-19006.089289389005
-13465734.0,90.87495397982275,-19006.089289389005
-13467562.0,247.70951596715918,-19006.089289389005
-13468408.0,36.140283704835156,-19006.089289389005
-13468688.0,35.117400034816,-19006.089289389005
-13469461.0,88.00496133411934,-19006.089289389005
-13469818.0,93.96844190690717,-19006.089289389005
-13470333.0,58.764225758314296,-19006.089289389005
-13470917.0,4.688348098667575,-19006.089289389005
-13469087.0,77.83383733683786,-19006.089289389005
-13470235.0,182.81771152912984,-19006.089289389005
-13472005.0,297.1611122050017,-19006.089289389005
-13472280.0,356.4789564247901,-19006.089289389005
-13472774.0,360.81195486701995,-19006.089289389005
-13472931.0,369.39826336871215,-19006.089289389005
-13472978.0,325.8529911611497,-19006.089289389005
-13472825.0,265.4853341585497,-19006.089289389005
-13472519.0,218.17267487059917,-19006.089289389005
-13471872.0,171.8805134098327,-19006.089289389005
-13471710.0,224.0409924419264,-19006.089289389005
-13470786.0,150.43326952401935,-19006.089289389005
-13471243.0,64.02372826011742,-19006.089289389005
-13471218.0,48.00833024830649,-19006.089289389005
-13472321.0,110.62056402957137,-19006.089289389005
-13471313.0,166.1983033198576,-19006.089289389005
-13473795.0,178.25870064281412,-19006.089289389005
-13476201.0,164.89558357378814,-19006.089289389005
-13476064.0,173.69812080636234,-19006.089289389005
-13476013.0,188.49557390812902,-19006.089289389005
-13475057.0,104.84952888930661,-19006.089289389005
-13473655.0,103.80103360041358,-19006.089289389005
-13473017.0,102.76302326440941,-19006.089289389005
-13472123.0,101.7353930317654,-19006.089289389005
-13471563.0,100.71803910144763,-19006.089289389005
-13471248.0,99.71085871043306,-19006.089289389005
-13470338.0,212.30747516294446,-19006.089289389005
-13469156.0,194.24872990016138,-19006.089289389005
-13468820.0,187.32587421760877,-19006.089289389005
-13468186.0,190.3347505750146,-19006.089289389005
-13467234.0,184.8447095983529,-19006.089289389005
-13468061.0,145.32424321925555,-19006.089289389005
-13468380.0,68.82745958700502,-19006.089289389005
-13467801.0,8.653065476814845,-19006.089289389005
-13469144.0,35.408729988424284,-19006.089289389005
-13468968.0,65.54808517892957,-19006.089289389005
-13468958.0,39.53673435908445,-19006.089289389005
-13468772.0,35.93521198326812,-19006.089289389005
-13468032.0,17.976926845553407,-19006.089289389005
-13467579.0,145.13868842430725,-19006.089289389005
-13466771.0,210.6402072941362,-19006.089289389005
-13465955.0,174.12946645128818,-19006.089289389005
-13464979.0,251.22038402618364,-19006.089289389005
-13464105.0,196.7808551701587,-19006.089289389005
-13463295.0,118.03783169286339,-19006.089289389005
-13462814.0,26.427144451413824,-19006.089289389005
-13462570.0,91.45516137377513,-19006.089289389005
-13462189.0,127.9103575249203,-19006.089289389005
-13460480.0,143.22725481162638,-19006.089289389005
-13461867.0,165.97156512654647,-19006.089289389005
-13461928.0,142.11663146629303,-19006.089289389005
-13461877.0,56.89155221221199,-19006.089289389005
-13462378.0,119.50514919467037,-19006.089289389005
-13462167.0,293.42853720170865,-19006.089289389005
-13461804.0,341.96245981221773,-19006.089289389005
-13461359.0,361.2801847005894,-19006.089289389005
-13460993.0,355.921736326693,-19006.089289389005
-13460196.0,294.35666548475683,-19006.089289389005
-13461003.0,35.60948044936208,-19006.089289389005
-13460339.0,59.65905482895823,-19006.089289389005
-13459673.0,166.591230940782,-19006.089289389005
-13459460.0,270.3443738655226,-19006.089289389005
-13458525.0,305.3902602809226,-19006.089289389005
-13456734.0,247.64427447469734,-19006.089289389005
-13457595.0,99.75632525256538,-19006.089289389005
-13457278.0,17.611767593670038,-19006.089289389005
-13456255.0,45.01555059952966,-19006.089289389005
-13456082.0,104.85493239041693,-19006.089289389005
-13455670.0,184.6521865659481,-19362.61172982907
-13454806.0,182.80566470028862,-19656.985612530778
-13454543.0,180.97760805328562,-19956.91575640547
-13453724.0,179.16783197275277,-20157.01326550746
-13453055.0,177.3761536530253,-20349.943132852386
-13453049.0,175.60239211649514,-20433.69370152386
-13452590.0,131.0210362059745,-20442.356764508622
-13451399.0,46.9890564573152,-20430.84986352958
-13451572.0,74.90269875015656,-20358.291364894285
-13451009.0,149.62128134115164,-20201.041784579294
-13449157.0,127.88657543165255,-19964.44803339955
-13449666.0,81.83382941434456,-19669.553553065554
-13449381.0,36.56881987597035,-19208.441350868852
-13448706.0,35.09380608980814,-18664.44027069412
-13448394.0,106.28965035709848,-18028.962534653223
-13447902.0,146.4223741567007,-17362.256242640644
-13447601.0,153.81523005844542,-16676.217013546328
-13447646.0,148.67354187793194,-16024.28817674482
-13448195.0,140.639543282884,-15434.628628311326
-13446279.0,100.18698041314292,-14830.032342028213
-13447472.0,65.12548822776489,-14265.98201860793
-13449043.0,39.016925102466075,-13796.155531753942
-13449076.0,189.07605870400948,-13391.193976436403
-13449539.0,214.43935467226788,-13093.448703339947
-13450553.0,242.97135181588555,-12913.34754963864
-13452133.0,273.6384719831831,-12797.380740810162
-13454333.0,292.89867560348284,-12785.740266734152
-13456903.0,300.2402542148525,-12943.466197400765
-13457220.0,279.60019300742374,-13308.948202092803
-13460370.0,182.7340617459438,-13925.942053405828
-13462246.0,49.60287316057361,-14563.182632871769
-13464728.0,93.76227387769131,-15477.884139877006
-13465345.0,23.930712602288168,-16543.521965144282
-13467440.0,23.691405476265345,-17801.586745492838
-13468527.0,23.454491421502553,-19052.737544703956
-13470352.0,23.219946507287432,-20395.29350259087
-13472514.0,22.98774704221455,-21812.25723423101
-13473816.0,22.7578695717923,-23328.55132855661
-13476116.0,163.60620934451595,-24925.349148603134
-13477771.0,133.6625488659322,-26483.012323785013
-13478051.0,30.52160174303799,-28033.432200547162
-13480524.0,106.02291211238867,-29492.097878541692
-13482077.0,183.70111586602115,-30933.09356642232
-13482746.0,29.889673016594088,-32303.262630758098
-13484838.0,221.88027840198174,-33632.81333778447
-13486460.0,393.8360388292324,-34797.98520440663
-13486973.0,391.31486109855746,-36074.42201902861
-13489080.0,261.9829111422662,-37298.67779883832
-13489549.0,73.95519094971723,-38462.85768751598
-13489744.0,69.26227548296015,-39638.895777308724
-13491812.0,129.18646131279002,-40662.09015286773
-13493010.0,94.2395274730934,-41582.802584673
-13493040.0,20.25105626161212,-42474.974558826274
-13493492.0,138.00290532780923,-43320.14147990406
-13495161.0,105.54558355545623,-44136.02339843897
-13494328.0,57.63474986352071,-44775.32983112062
-13494869.0,10.889742032455615,-45348.49319947733
-13493471.0,10.69338901355195,-45860.1749341486
-13491686.0,26.807566900672327,-46192.40651814107
-13490813.0,59.47902471847033,-46314.73245295966
-13489273.0,250.79248746478697,-46244.33512843006
-13487358.0,448.10877376590065,-45926.3084438118
-13486913.0,561.6451888619392,-45444.04535937368
-13486116.0,675.5363438757058,-44790.77157244599
-13485424.0,678.399954524177,-43934.61385672153
-13486073.0,611.4872225832646,-42920.76771815432
-13486662.0,560.0960808309922,-41914.56004097278
-13486815.0,546.0473071456752,-40880.747773897005
-13486887.0,577.2886924507188,-39833.10696282408
-13486361.0,623.4754330142187,-38795.942559863746
-13485505.0,498.4704618012411,-37769.149800931154
-13484921.0,393.8888382727682,-36798.95830292184
-13485612.0,281.35667878654726,-35924.80205322658
-13487820.0,229.2656553913382,-35132.13736602641
-13490890.0,200.1855526323427,-34475.73265903405
-13494370.0,204.16031131992486,-34169.47533244371
-13496711.0,271.0172432009567,-34159.19724578532
-13497642.0,396.65749316715505,-34505.43860666142
-13497186.0,510.91381778104574,-35043.30088726085
-13495936.0,705.7924086951155,-35575.78454505429
-13494531.0,36.85202910636417,-36057.443366271655
-13492539.0,36.48350881530041,-36469.70226594103
-13490367.0,36.118673727147325,-36760.755243281616
-13488758.0,35.757486989875815,-36907.98102418275
-13487235.0,35.39991211997699,-36935.151213940924
-13485486.0,35.04591299877711,-36827.96636846756
-13484007.0,996.1961435922486,-36594.936704782885
-13481709.0,1280.8487889222465,-36034.48733773506
-13479565.0,1285.9596101249535,-35100.55913102562
-13477450.0,815.4882435143288,-33694.47020638141
-13475463.0,8.63296233496726,-31928.692170983646
-13473527.0,915.4780359925301,-30004.321915941717
-13471962.0,1710.339593700128,-27933.61203011439
-13470543.0,2124.964554046848,-25786.8592431472
-13468321.0,2315.3358497850395,-23648.24065071573
-13467455.0,2424.8671963617107,-21578.75824420857
-13465694.0,2322.666057403254,-19525.80399510044
-13463523.0,2048.867534518039,-17555.295955149435
-13461847.0,1904.2158215456454,-15584.659662263985
-13459382.0,1966.0006691179249,-13598.563065641345
-13456695.0,2011.5490045398285,-13598.563065641345
-13454461.0,1921.292912356393,-13598.563065641345
-13452109.0,1250.018185118667,-13598.563065641345
-13449055.0,1240.5122475597025,-13598.563065641345
-13447209.0,1268.588640904389,-13598.563065641345
-13445218.0,1297.9718256870008,-13598.563065641345
-13443056.0,1382.4191989125068,-13598.563065641345
-13440770.0,1493.0392193387509,-13598.563065641345
-13439595.0,1482.5178680421789,-13598.563065641345
-13437905.0,1363.3939763324217,-13598.563065641345
-13436598.0,1195.6102665693709,-13598.563065641345
-13435521.0,1025.4434048539958,-13598.563065641345
-13434234.0,856.8510437604857,-13598.563065641345
-13433404.0,652.7099035194699,-13598.563065641345
-13432335.0,469.0030688401373,-13598.563065641345
-13431270.0,365.6091593651638,-13598.563065641345
-13430692.0,287.467938935569,-13598.563065641345
-13429965.0,267.0511366423623,-13598.563065641345
-13429360.0,16.50158180423182,-13598.563065641345
-13428745.0,50.86005902775173,-13598.563065641345
-13428558.0,87.5787293706494,-13598.563065641345
-13427697.0,181.69540755260164,-13598.563065641345
-13427296.0,281.06835609579457,-13598.563065641345
-13426539.0,380.16490322043296,-13598.563065641345
-13425113.0,460.62852988760073,-13598.563065641345
-13424760.0,450.5122104124455,-13598.563065641345
-13423772.0,406.6564669431498,-13598.563065641345
-13422402.0,404.1839018495573,-13598.563065641345
